customer_id,kyc_refresh_due_date,aml_risk_rating,pep_status_flag,crs_tax_residency,fatca_classification,updated_at
d808265d-8718-4114-9d47-9b15650c1efa,2027-09-23,Medium,false,BZ,Compliant,2026-02-20T10:56:27.168Z
e5628fb5-088f-4eaa-b1b4-d18981abb873,2026-05-01,Medium,false,AF,Compliant,2026-02-20T10:56:27.168Z
591ecf48-34fc-4c08-8cef-5531d7bc2bef,2027-03-11,Medium,false,WS,Compliant,2026-02-20T10:56:27.168Z
c666994a-2903-4b0b-925b-c40ece8c8f7f,2026-11-26,High,false,CI,Compliant,2026-02-20T10:56:27.168Z
bcd3f4e8-752b-4456-a31d-151d83e5198c,2026-12-12,Low,false,BR,Compliant,2026-02-20T10:56:27.168Z
0cccc3c0-fb43-4603-8767-725705a726f9,2027-12-13,Low,false,AI,Compliant,2026-02-20T10:56:27.168Z
7716a680-6674-471b-b58e-d4c7c0eff3d9,2026-09-19,High,false,BJ,Compliant,2026-02-20T10:56:27.168Z
b7728cb4-bcf6-466b-b6d5-a6ce75b1571f,2027-11-09,High,false,EE,Compliant,2026-02-20T10:56:27.168Z
96b75251-6e0a-46d9-9bc0-46484f8e86ba,2027-11-05,Medium,false,SK,Compliant,2026-02-20T10:56:27.168Z
dac03e7e-1a51-43a5-8555-b764c06fe89c,2026-07-28,Medium,false,TC,Compliant,2026-02-20T10:56:27.168Z
e3fe4f3a-410d-45bd-ae03-bae07b146914,2027-04-20,High,false,EE,Compliant,2026-02-20T10:56:27.168Z
5be9c20c-f719-445e-a962-b71c427145a7,2027-09-08,Low,false,AW,Compliant,2026-02-20T10:56:27.168Z
f2e4f81d-0340-4a0c-b44d-2e915492be7a,2027-01-24,Low,false,KN,Compliant,2026-02-20T10:56:27.168Z
8f586798-ab6d-4653-a24e-091b60ceaaf2,2028-02-04,Low,false,BF,Compliant,2026-02-20T10:56:27.168Z
a21b15f3-84b2-4152-bef0-3d79ee283bd6,2027-05-20,High,false,CG,Compliant,2026-02-20T10:56:27.168Z
634ff64b-a050-438e-9ebc-212f1f970267,2027-07-26,Medium,false,GL,Compliant,2026-02-20T10:56:27.169Z
7611cfef-17b7-4d44-8984-05b0276f0a07,2026-03-04,Medium,false,GR,Compliant,2026-02-20T10:56:27.169Z
0d8bddbd-ac15-4906-9746-e25e574890f0,2027-04-29,Medium,false,UA,Compliant,2026-02-20T10:56:27.169Z
8681efb9-18c3-4f69-98a1-baa6f2f4aab6,2026-10-23,Low,false,TK,Compliant,2026-02-20T10:56:27.169Z
b88a83ea-382b-48a7-869f-11ac86d7f02c,2027-03-07,Medium,false,IQ,Compliant,2026-02-20T10:56:27.169Z
9af0c8bf-0954-4c0b-a6ce-ce065bf0b4c2,2026-06-17,Low,false,YE,Compliant,2026-02-20T10:56:27.169Z
9456c484-1dce-42a2-9966-c7aebc85e8ac,2026-07-03,High,false,MR,Compliant,2026-02-20T10:56:27.169Z
515a8f0c-d4bc-467e-8a21-48fcc5d83f87,2026-09-13,Medium,false,BV,Compliant,2026-02-20T10:56:27.169Z
03b7ce9f-0b1f-44db-a31f-91f7292ff959,2026-12-14,Medium,false,CA,Compliant,2026-02-20T10:56:27.169Z
309e8f16-3a0a-486f-86d4-5ba0f05e7e0a,2026-11-01,Medium,false,GG,Compliant,2026-02-20T10:56:27.169Z
8d111349-29d0-4f3b-a3f3-12bd4f8309fb,2027-02-18,Low,false,SA,Compliant,2026-02-20T10:56:27.169Z
f6c6c2d3-d5a9-4729-91a1-bca67248de37,2026-04-16,High,false,SE,Compliant,2026-02-20T10:56:27.169Z
d5b0e90e-70c7-48db-a49c-ffab2cd06615,2027-05-14,High,false,RE,Compliant,2026-02-20T10:56:27.169Z
31b75f00-0bdf-44bf-8cb5-d62c9d6f9319,2026-12-13,Medium,false,NE,Compliant,2026-02-20T10:56:27.169Z
5d5867b5-e698-4ce1-b96f-daf21c97db37,2026-12-27,Low,true,TM,Compliant,2026-02-20T10:56:27.169Z
4a53a5ee-9e57-4d8a-ab6a-4f3c8865dc8b,2026-05-26,Low,false,UA,Compliant,2026-02-20T10:56:27.169Z
50e78ba5-777e-4273-9a75-cbb1b2b543d6,2026-08-29,Low,false,DO,Compliant,2026-02-20T10:56:27.169Z
ace1ce89-0287-4278-90a6-c197a84350df,2028-01-29,Medium,false,GR,Compliant,2026-02-20T10:56:27.169Z
ff23a7e6-cb37-402e-9de1-49471578cace,2027-08-18,Low,false,AE,Compliant,2026-02-20T10:56:27.169Z
5972cf83-a646-4b4a-a9d4-393ac91e2d66,2026-12-31,Low,false,BO,Compliant,2026-02-20T10:56:27.169Z
25bcb413-9f62-4211-8054-c9170809d18e,2026-12-26,Medium,false,HU,Compliant,2026-02-20T10:56:27.169Z
e7f9ffc9-c4eb-4af4-8b8e-bad17dff45b8,2026-12-27,High,false,NC,Compliant,2026-02-20T10:56:27.169Z
4fdfd228-57aa-4e07-8372-7f36e5ebef4c,2026-07-11,Low,false,AT,Compliant,2026-02-20T10:56:27.169Z
483b517e-d651-4412-9257-c271b0c866e2,2026-10-09,Medium,false,EH,Compliant,2026-02-20T10:56:27.169Z
bb31d442-74f1-4f59-9539-b317161f5a5a,2027-03-10,Medium,false,AX,Compliant,2026-02-20T10:56:27.169Z
c595a74d-d073-471b-8fc6-22cee45bca33,2027-11-28,High,false,AM,Compliant,2026-02-20T10:56:27.169Z
dc1d1642-8179-408c-a4bc-c09c9b9bf7e5,2026-08-06,Low,false,VE,Compliant,2026-02-20T10:56:27.169Z
75ac87df-bfd5-496a-935a-da17d135d957,2027-12-24,Medium,false,IM,Compliant,2026-02-20T10:56:27.169Z
0c814af5-cbbd-4cf6-8f7d-3bab1726298e,2026-03-28,Medium,false,GN,Compliant,2026-02-20T10:56:27.169Z
096a4875-7d4d-4039-b2b5-504fd4183bcc,2027-07-11,Low,false,LA,Compliant,2026-02-20T10:56:27.169Z
1a67b1e7-8e6b-409b-847c-99842d9e77d4,2026-06-19,High,false,BO,Compliant,2026-02-20T10:56:27.169Z
b363d45b-c150-43b1-b9b9-e287651621fb,2027-10-03,High,false,VN,Compliant,2026-02-20T10:56:27.169Z
bf56054d-fec2-43cb-83d1-457acc008437,2028-01-13,High,false,GA,Compliant,2026-02-20T10:56:27.169Z
cb4be195-857a-4098-8427-93e5355ddb3b,2026-08-03,Medium,false,TL,Compliant,2026-02-20T10:56:27.169Z
c169277c-3d6c-4938-888c-28779e659ac7,2028-01-25,Low,false,BM,Compliant,2026-02-20T10:56:27.169Z
9f0162a8-8419-4ab9-b38f-4a6e3ee1e0bf,2026-03-07,Medium,false,NU,Compliant,2026-02-20T10:56:27.169Z
4249a228-0d3c-4355-ab7f-7545384af0e5,2027-10-01,Medium,false,PT,Compliant,2026-02-20T10:56:27.169Z
d25a1a70-cd2d-4ce2-9b5f-fe60e9c08860,2028-02-07,Medium,false,NZ,Compliant,2026-02-20T10:56:27.169Z
bb32ec4a-f311-41c4-a178-766ed800c1af,2027-09-19,Low,false,CO,Compliant,2026-02-20T10:56:27.169Z
5afbac02-d08f-4836-93af-bdf9aedd6ab5,2026-06-24,Medium,false,HM,Compliant,2026-02-20T10:56:27.169Z
4b7ef722-e07d-4eb4-9d1f-ca038f277604,2027-06-05,Medium,false,BR,Compliant,2026-02-20T10:56:27.169Z
a5aa462f-7242-4768-ba55-416876a2125b,2028-01-05,Medium,false,BY,Compliant,2026-02-20T10:56:27.169Z
22c7442a-4278-4504-886c-bf1648b412d0,2027-09-24,High,false,IR,Compliant,2026-02-20T10:56:27.169Z
ba9088d1-2336-43ab-9804-e7353d94444d,2027-10-06,Medium,false,UG,Compliant,2026-02-20T10:56:27.169Z
d3885e6a-c32a-40ee-890e-8bdd768b3961,2026-09-20,Low,false,TT,Compliant,2026-02-20T10:56:27.169Z
21e955e6-9d34-4feb-b863-e617dffb6798,2026-09-09,Low,true,MA,Compliant,2026-02-20T10:56:27.169Z
739aad7f-63ad-41ba-bbaa-f86ca0b46619,2027-06-15,Medium,false,KW,Compliant,2026-02-20T10:56:27.169Z
40f936a2-abfd-4dce-93e8-42f94a8b38de,2027-09-08,High,false,TF,Compliant,2026-02-20T10:56:27.169Z
0bd179cc-47d8-446a-ba1a-07b66fede642,2027-12-13,High,false,TC,Compliant,2026-02-20T10:56:27.169Z
9d21d14b-3d3f-4893-bec9-cc6fad0b3e53,2026-04-23,High,false,JM,Compliant,2026-02-20T10:56:27.169Z
9fe3531f-ac6e-490a-8913-8aa8a77e783f,2026-03-12,High,false,PK,Compliant,2026-02-20T10:56:27.169Z
174e71d8-5c87-45ac-b818-4d7105a3b767,2027-08-23,High,false,KW,Compliant,2026-02-20T10:56:27.169Z
b12eb0d0-7282-475d-9c46-24c26508d148,2026-05-15,Medium,false,BJ,Compliant,2026-02-20T10:56:27.169Z
56682589-ff77-4500-8122-247d6ddbc08a,2026-05-20,Medium,false,RO,Compliant,2026-02-20T10:56:27.169Z
3181ab51-f674-47c0-aeda-c7ea0c260ddf,2027-10-16,High,false,FR,Compliant,2026-02-20T10:56:27.169Z
2dc6e919-c74e-47e2-9300-4f59cb134951,2026-05-08,Low,false,TK,Compliant,2026-02-20T10:56:27.169Z
bdd7e94a-ed5d-4d89-b700-8cc4f84885ee,2027-12-28,High,false,HM,Compliant,2026-02-20T10:56:27.169Z
2d7a58a4-a4a1-4a9d-8fcc-95d615e1d823,2027-09-01,High,false,HR,Compliant,2026-02-20T10:56:27.169Z
e7be8345-7238-44a7-9c40-cfc2accc9f89,2026-08-20,Medium,false,IE,Compliant,2026-02-20T10:56:27.169Z
06de669d-e051-44f2-87a6-d7a0dab2e587,2028-01-23,High,false,BR,Compliant,2026-02-20T10:56:27.169Z
5295a529-20cf-4a09-93a9-0b8d406d0386,2027-09-17,Low,false,WF,Compliant,2026-02-20T10:56:27.169Z
94f82496-31ba-4b3c-9ba8-813695397172,2026-04-13,High,true,CL,Compliant,2026-02-20T10:56:27.169Z
8609430f-42dc-4976-b240-1dc4b2db971a,2027-01-31,High,false,GW,Compliant,2026-02-20T10:56:27.169Z
3c99cabb-76a8-400b-a8e8-439c6b8cb262,2027-02-26,Medium,false,IS,Compliant,2026-02-20T10:56:27.169Z
56818cfe-1c1b-4056-81c4-e941de938c1e,2027-02-02,Low,false,NZ,Compliant,2026-02-20T10:56:27.169Z
1c83f777-8fb7-445f-848d-30f4699696d1,2027-07-03,Low,false,AU,Compliant,2026-02-20T10:56:27.169Z
3f353c0c-3842-49de-a2f2-13c58dbb9de1,2027-07-25,High,false,SR,Compliant,2026-02-20T10:56:27.169Z
23edc2b1-4fd6-4eed-becd-7f5fb3303de0,2028-01-25,Low,false,IL,Compliant,2026-02-20T10:56:27.169Z
3b759c71-e10a-4baf-a2ae-cbebeb038318,2027-01-25,Medium,false,SR,Compliant,2026-02-20T10:56:27.169Z
0411f190-7766-4ecb-a232-b04175364520,2026-05-26,Low,false,SN,Compliant,2026-02-20T10:56:27.169Z
460be46e-3186-40ef-b110-0731330aecbd,2027-09-12,High,false,ES,Compliant,2026-02-20T10:56:27.169Z
0974ce1a-5d52-4bc3-baac-7e219ce027b6,2027-10-06,Low,false,UZ,Compliant,2026-02-20T10:56:27.169Z
b6ae7c31-9278-4004-a5f9-77b38d160263,2027-11-07,Low,false,PM,Compliant,2026-02-20T10:56:27.170Z
9b059adf-812e-40ad-8f51-8d5bdd175846,2027-07-09,Medium,false,DZ,Compliant,2026-02-20T10:56:27.170Z
37bae876-d4bd-402b-8312-8b57f9f51119,2026-05-28,Low,false,KY,Compliant,2026-02-20T10:56:27.170Z
93cf6d38-a6e4-46f8-ad6c-0e3ff4dde17f,2027-04-03,Low,false,MN,Compliant,2026-02-20T10:56:27.170Z
3162962c-15f4-4cfb-936c-8848c0aa46a7,2026-06-19,High,false,MY,Compliant,2026-02-20T10:56:27.170Z
ac4e2b5c-cf1f-4736-96bf-627200bc4c2b,2027-01-31,High,false,NF,Compliant,2026-02-20T10:56:27.170Z
68193020-6d6d-432b-8154-0b4947228e3f,2026-04-11,Low,false,DE,Compliant,2026-02-20T10:56:27.170Z
e1b16058-9138-4737-a934-c985ae15fe3f,2026-11-22,Medium,false,SB,Compliant,2026-02-20T10:56:27.170Z
9769f70e-3788-4063-a2a7-5d66a52f202d,2027-08-05,High,false,VA,Compliant,2026-02-20T10:56:27.170Z
a63dc2ca-ba4f-43dc-8dca-af5fcf43b372,2027-08-26,High,false,SH,Compliant,2026-02-20T10:56:27.170Z
0dbde4a8-0bbb-4b09-8599-285be2eea97f,2027-12-28,High,false,DZ,Compliant,2026-02-20T10:56:27.170Z
d6014e02-2ece-425a-b612-14ead7f4f789,2026-08-31,High,false,TN,Compliant,2026-02-20T10:56:27.170Z
18cacc81-2ce2-4be9-80e0-4fce0ca9492b,2027-04-24,High,false,VE,Compliant,2026-02-20T10:56:27.170Z
1218feb1-0363-48eb-b93b-1e65f03a03ee,2026-09-15,High,false,PY,Compliant,2026-02-20T10:56:27.170Z
1bd522f6-b931-438c-800b-a63eaaa3eaf3,2026-12-24,Low,false,MG,Compliant,2026-02-20T10:56:27.170Z
5abdf72e-68cf-4675-a2d2-e3a6038fa524,2027-02-17,High,false,NI,Compliant,2026-02-20T10:56:27.170Z
831277ee-f7df-4f09-93ee-013666def320,2027-10-14,High,false,HK,Compliant,2026-02-20T10:56:27.170Z
9d85f5d4-549b-4804-8ea5-302b0976c678,2026-04-12,Medium,false,KY,Compliant,2026-02-20T10:56:27.170Z
e620de46-04fa-48de-ac73-78e8d5b89ca9,2027-09-15,Medium,false,BQ,Compliant,2026-02-20T10:56:27.170Z
65615468-7913-4975-8c49-679e92fe31f1,2026-03-09,High,false,GB,Compliant,2026-02-20T10:56:27.170Z
bcefd124-92e8-42db-97d5-a0dab0f2078c,2027-08-02,Low,false,UG,Compliant,2026-02-20T10:56:27.170Z
46dc37b0-1ef0-45f0-8a83-40fa5406f3d3,2026-07-07,Low,false,BS,Compliant,2026-02-20T10:56:27.170Z
12a9c395-991e-46d9-ab88-a2822a55466d,2027-10-09,High,false,LU,Compliant,2026-02-20T10:56:27.170Z
cdf144d5-5f0e-43d0-8948-1d9f4781ca91,2026-02-26,High,false,FM,Compliant,2026-02-20T10:56:27.170Z
c6226793-b40a-4934-92ff-447a26ccdfcd,2026-11-05,Medium,false,GY,Compliant,2026-02-20T10:56:27.170Z
03700fac-9258-4d55-bb78-7e2173146942,2028-02-01,Medium,true,MU,Compliant,2026-02-20T10:56:27.170Z
2fb04a64-3b23-491c-9021-9da43fc37558,2028-01-11,High,false,FI,Compliant,2026-02-20T10:56:27.170Z
01069590-daa2-49ce-ae7c-72eb065917a2,2027-08-12,Low,false,NG,Compliant,2026-02-20T10:56:27.170Z
87524340-ff9e-4594-a5b0-06576ef20c9f,2026-11-30,Medium,false,MV,Compliant,2026-02-20T10:56:27.170Z
83335ce7-1dcc-4254-b187-4e9023eed618,2027-06-18,Low,false,GS,Compliant,2026-02-20T10:56:27.170Z
2467dd24-5549-4744-82a0-cacaceb961fa,2026-10-28,Medium,false,JE,Compliant,2026-02-20T10:56:27.170Z
ba5717c8-5474-4536-b449-97627185f597,2026-02-22,Medium,false,IL,Compliant,2026-02-20T10:56:27.170Z
8d8f66ab-53ec-4a62-8293-e947ec8c624a,2027-08-23,High,false,UA,Compliant,2026-02-20T10:56:27.170Z
92b04307-88d7-459e-b51b-699487e9fc00,2026-12-26,Medium,false,SO,Compliant,2026-02-20T10:56:27.170Z
288e6ba9-0577-40db-afe1-cc42b2119fdc,2026-11-17,Medium,false,CX,Compliant,2026-02-20T10:56:27.170Z
0f2d8f83-5434-45f2-8b84-4e639d680c74,2027-11-16,Low,false,LV,Compliant,2026-02-20T10:56:27.170Z
5a388f65-5a50-48ee-8ec8-4bd71dca82f6,2026-06-13,Low,false,GI,Compliant,2026-02-20T10:56:27.170Z
2c462fd5-166d-4f01-bbda-22f9601e683e,2027-04-12,High,false,CH,Compliant,2026-02-20T10:56:27.170Z
0bbf9325-956c-49eb-aaed-3e24c746db13,2027-08-07,High,false,TH,Compliant,2026-02-20T10:56:27.170Z
9cd9ffba-a265-4535-8030-be6317027f77,2026-06-14,High,false,TK,Compliant,2026-02-20T10:56:27.170Z
db281bcd-7465-4e69-8751-00d7b177b7ce,2026-09-14,High,false,SB,Compliant,2026-02-20T10:56:27.170Z
13dc45e0-fa0c-45de-9b44-4f1757e27727,2026-10-27,Medium,false,RW,Compliant,2026-02-20T10:56:27.170Z
ae8fec2d-a385-4b5d-944e-b596015cadbb,2026-02-28,High,true,VN,Compliant,2026-02-20T10:56:27.170Z
2d931358-4815-4655-84c2-daa19d2f8ed7,2026-11-20,Low,false,TF,Compliant,2026-02-20T10:56:27.170Z
42a8b43c-94e9-4e5e-994f-488c06b73f11,2027-09-09,Low,false,PH,Compliant,2026-02-20T10:56:27.170Z
1d459323-528a-4c66-85b1-c51f76de296b,2026-02-27,High,false,NG,Compliant,2026-02-20T10:56:27.170Z
cc5fbf29-27d5-49e5-9fd8-0b3609bcbc33,2026-02-25,High,false,GY,Compliant,2026-02-20T10:56:27.170Z
a96ac170-1dc2-4528-951a-20a8476d1c56,2027-11-11,Low,false,ER,Compliant,2026-02-20T10:56:27.170Z
536a7488-7811-4c0a-84f9-29d2d2b59430,2027-05-13,Low,false,EC,Compliant,2026-02-20T10:56:27.170Z
0df18d41-bddd-4e9f-842f-e1428dd26707,2026-04-12,High,false,MH,Compliant,2026-02-20T10:56:27.170Z
949a012a-bcd8-4445-983c-f2e7be2d21e3,2027-08-03,Medium,false,PT,Compliant,2026-02-20T10:56:27.170Z
90a69f1a-3bd9-4860-8d56-e11fc53935ff,2027-12-26,Medium,true,BR,Compliant,2026-02-20T10:56:27.170Z
5ea5f9e5-0ca8-4afd-be06-863a34d25833,2027-04-27,Low,false,PN,Compliant,2026-02-20T10:56:27.170Z
a06f27a3-8855-4663-af9d-12710b300356,2027-04-13,Low,false,TL,Compliant,2026-02-20T10:56:27.170Z
efa7f0a3-e296-423b-9d7a-7df566545d45,2027-11-16,Medium,false,VU,Compliant,2026-02-20T10:56:27.170Z
8c42bea8-aa10-4045-85c1-35252e7d0997,2026-05-16,High,false,SX,Compliant,2026-02-20T10:56:27.170Z
03c94ef4-f746-4236-b40f-cb52187de227,2026-07-30,Low,false,PA,Compliant,2026-02-20T10:56:27.170Z
325a313e-697e-4154-96e2-e3f3090cd567,2027-06-09,Medium,false,PL,Compliant,2026-02-20T10:56:27.170Z
4408720c-9065-4147-a469-738efcededa6,2027-09-13,Low,false,BD,Compliant,2026-02-20T10:56:27.170Z
42e135b4-0b73-40b1-8e38-6f0fe45efd41,2027-08-17,Low,false,AF,Compliant,2026-02-20T10:56:27.170Z
36e49d5a-3dad-4b3b-80ac-76d3f9677173,2026-12-14,Medium,false,BA,Compliant,2026-02-20T10:56:27.170Z
7997a9de-475c-4c76-9432-9f33bfcb3a7f,2027-04-18,Low,false,MC,Compliant,2026-02-20T10:56:27.170Z
e336153b-fc86-46f1-a8e0-87787331cea2,2027-07-02,Low,false,AO,Compliant,2026-02-20T10:56:27.170Z
3dbe3f5e-72ca-459d-b06a-ad5cd58a2344,2026-02-25,High,false,CL,Compliant,2026-02-20T10:56:27.170Z
ea588fd9-5281-4b75-b04f-9b7ae9d09655,2026-02-22,Medium,false,CU,Compliant,2026-02-20T10:56:27.170Z
40d5d518-b1a7-42c1-844e-50c711f1c749,2026-08-19,Low,false,GW,Compliant,2026-02-20T10:56:27.170Z
33a94dd5-a652-4371-aee6-343bc8e20062,2026-12-31,Medium,false,BI,Compliant,2026-02-20T10:56:27.170Z
04731b25-bed5-4e23-b1d9-a71f870b1ae2,2027-02-21,Medium,false,EH,Compliant,2026-02-20T10:56:27.170Z
e92de59e-6727-4d29-9433-b70d9af3ac6b,2027-11-19,Medium,false,SK,Compliant,2026-02-20T10:56:27.170Z
5cf3e953-a87b-4b99-800e-97038b5f1d73,2027-10-08,Medium,false,IR,Compliant,2026-02-20T10:56:27.170Z
5ad9d8cd-5946-4cf7-b955-16b0a443ff59,2026-02-22,High,false,CL,Compliant,2026-02-20T10:56:27.170Z
7d603003-662c-461c-ab0f-67865a568b9a,2026-06-10,Low,false,SC,Compliant,2026-02-20T10:56:27.170Z
702b7a8b-d5a0-4de3-b325-502bbcd263c2,2027-01-31,High,false,KG,Compliant,2026-02-20T10:56:27.170Z
8865dc10-a30d-4696-81fc-c85ecef9f63a,2027-12-27,High,false,ID,Compliant,2026-02-20T10:56:27.170Z
2ec24b99-1165-498f-bb55-2c24516be6ba,2028-01-03,Medium,false,VG,Compliant,2026-02-20T10:56:27.170Z
e2ebb40d-f5c0-44d8-b83c-ff8d763a4a37,2028-01-26,Medium,false,ME,Compliant,2026-02-20T10:56:27.170Z
02a97f4f-5c50-48ca-8812-e8059a6e8451,2027-06-16,Low,false,IM,Compliant,2026-02-20T10:56:27.170Z
ad6d0d26-8fa8-4b07-97df-1f61c3f8e643,2026-07-28,High,false,HR,Compliant,2026-02-20T10:56:27.170Z
eef60071-4979-41ba-b863-255cad9ff1a6,2026-08-14,Medium,false,BY,Compliant,2026-02-20T10:56:27.171Z
5ef9163b-a288-4b60-8b0e-013034cdddf0,2026-05-06,High,false,MD,Compliant,2026-02-20T10:56:27.171Z
0cfb3e63-325f-4346-9293-d727e2d2d8e1,2026-08-06,Medium,false,LS,Compliant,2026-02-20T10:56:27.171Z
9eaf6bde-b4d0-4886-a5f0-3441bb505ff3,2026-06-04,Medium,false,IQ,Compliant,2026-02-20T10:56:27.171Z
f8f1bbbc-12e3-431e-80bd-e877288920b3,2027-10-03,Medium,false,KE,Compliant,2026-02-20T10:56:27.171Z
d148ab98-fa55-4841-a51e-c2359ab8c9c6,2027-11-07,Low,true,HR,Compliant,2026-02-20T10:56:27.171Z
7dd14f8d-8828-4b73-bcf3-d2a32e0544ff,2027-09-28,Medium,false,CU,Compliant,2026-02-20T10:56:27.171Z
a45a8cd4-32d7-4057-a1bb-d2fad66a6c20,2026-05-23,Low,false,NU,Compliant,2026-02-20T10:56:27.171Z
5f6f5748-93cd-42a9-94f6-9a803a315688,2026-03-28,High,false,MQ,Compliant,2026-02-20T10:56:27.171Z
53228ae0-0f0c-4c12-8df6-7de459c4e76e,2026-10-06,Low,false,WF,Compliant,2026-02-20T10:56:27.171Z
1a7b7eb7-64d4-4eca-a0af-66413ca5d067,2026-03-01,Medium,false,KN,Compliant,2026-02-20T10:56:27.171Z
c6c7fcfa-8be7-4652-8158-77b1a41ad059,2027-02-01,Medium,false,BL,Compliant,2026-02-20T10:56:27.171Z
9627cc4c-243f-487d-9b65-07b4c6f546e5,2027-03-21,High,false,UY,Compliant,2026-02-20T10:56:27.171Z
2970a400-aae8-4d69-b8c7-f2e52e92e458,2028-01-14,Medium,false,QA,Compliant,2026-02-20T10:56:27.171Z
eeb997d8-7302-42f8-9931-53856ae49667,2027-09-07,Low,false,SO,Compliant,2026-02-20T10:56:27.171Z
bcbc7e6d-5680-4cb9-9d37-abebcb19bdaf,2027-03-08,High,false,SR,Compliant,2026-02-20T10:56:27.171Z
25c9f9bd-a9d1-4698-ad6c-a0b3344dae12,2026-03-11,High,true,TT,Compliant,2026-02-20T10:56:27.171Z
b365e286-3a97-4613-9f2b-d4a6548df039,2027-02-28,Low,false,ST,Compliant,2026-02-20T10:56:27.171Z
a20a3858-6c29-4251-8f90-5e8f85067187,2026-08-21,Low,false,GL,Compliant,2026-02-20T10:56:27.171Z
33b22508-9ba3-4d98-836b-a88ed8929ed8,2026-07-27,Medium,true,PW,Compliant,2026-02-20T10:56:27.171Z
8ecd0d46-29e7-477e-9942-fbece1ea847d,2026-06-04,Medium,false,ZA,Compliant,2026-02-20T10:56:27.171Z
3a837917-ee2e-4148-b0ba-2785999e857b,2026-08-04,Medium,false,EG,Compliant,2026-02-20T10:56:27.171Z
a1f22db3-8496-4c7b-bdbd-0807620a724e,2026-07-13,High,false,SV,Compliant,2026-02-20T10:56:27.171Z
16d098c4-1455-496c-9836-b99c2a76ec0d,2026-03-13,High,false,GR,Compliant,2026-02-20T10:56:27.171Z
3291b3eb-5005-4ca4-b2b4-24e5763c9243,2026-11-19,Medium,false,SI,Compliant,2026-02-20T10:56:27.171Z
6c22b834-e228-45f9-8188-d1851d6ed9b7,2027-07-16,Low,false,BQ,Compliant,2026-02-20T10:56:27.171Z
69deb25f-caf5-44d3-9a95-ad25ba4838fd,2026-08-09,Low,false,ME,Compliant,2026-02-20T10:56:27.171Z
45893a97-ae9e-427b-be1b-d741f8b68867,2026-09-01,High,false,CL,Compliant,2026-02-20T10:56:27.171Z
99df065d-b05b-4173-805b-2c161d947679,2028-01-31,Low,false,NC,Compliant,2026-02-20T10:56:27.171Z
dc64b5bc-74eb-4aef-8b49-de04c4a19979,2027-07-21,High,false,NE,Compliant,2026-02-20T10:56:27.171Z
957750ef-b170-4112-a25b-c83acaad7e6b,2027-05-29,High,false,ZW,Compliant,2026-02-20T10:56:27.171Z
249097ce-b049-4119-a0a1-c8ffc397652e,2026-11-06,Medium,false,SR,Compliant,2026-02-20T10:56:27.171Z
621d234f-95d6-4770-b173-4a48ae061b46,2026-06-27,Medium,false,TV,Compliant,2026-02-20T10:56:27.171Z
53c6768f-0166-4340-968d-287cbdc1eb15,2026-11-13,Medium,false,SA,Compliant,2026-02-20T10:56:27.171Z
fb0b867e-e1fd-4ffc-8daf-377729ae380d,2026-12-25,Low,false,PG,Compliant,2026-02-20T10:56:27.171Z
effb8b14-1225-41bc-bb31-6da783fa172d,2027-11-16,High,true,ZW,Compliant,2026-02-20T10:56:27.171Z
eb67479e-2830-4eac-819d-43b2430aa5ea,2026-12-08,High,false,MU,Compliant,2026-02-20T10:56:27.171Z
e81eca3a-baed-4a28-a8d1-394e9c2ccdd9,2026-06-09,Medium,false,MW,Compliant,2026-02-20T10:56:27.171Z
eda17ac1-8506-4559-8133-3b6f64121775,2026-07-30,Low,false,AD,Compliant,2026-02-20T10:56:27.171Z
2c3acf5c-3f89-499e-84ca-f36fd65318b3,2027-09-21,Low,false,LA,Compliant,2026-02-20T10:56:27.171Z
15318b4f-0135-4af9-b343-d087504cee00,2027-08-11,Medium,false,ES,Compliant,2026-02-20T10:56:27.171Z
29c9da2e-58d1-43bf-ad1d-bef4be3e8dd9,2026-08-26,High,false,MS,Compliant,2026-02-20T10:56:27.171Z
16e4972e-4686-45cb-9388-8a9ef80601fe,2026-07-02,Low,false,AO,Compliant,2026-02-20T10:56:27.171Z
4293680a-9f05-445e-b8a2-a4a0aaef8eac,2026-11-11,High,false,PY,Compliant,2026-02-20T10:56:27.171Z
64d1fbf8-4990-4851-8802-0687b96e773e,2026-02-21,High,false,SM,Compliant,2026-02-20T10:56:27.171Z
53dbdc9b-5405-4ad3-b491-aeb416c1d1d9,2027-12-19,Medium,false,NR,Compliant,2026-02-20T10:56:27.171Z
b83c8775-cabc-407d-886f-6c6b0b8bfa6f,2027-03-26,Medium,false,BS,Compliant,2026-02-20T10:56:27.171Z
af914ccb-db24-47dd-b013-a74213bbd865,2026-11-05,High,true,SN,Compliant,2026-02-20T10:56:27.171Z
a95415d4-c4e6-4377-b7e3-c7ee7f273bf8,2027-09-15,Medium,false,DM,Compliant,2026-02-20T10:56:27.171Z
1af10498-73b1-421e-9d8e-b12d88c1e8b8,2026-12-15,Low,true,VA,Compliant,2026-02-20T10:56:27.171Z
77d26b9d-16b3-4572-b2f0-9f0d865b0b49,2028-01-18,Medium,false,IQ,Compliant,2026-02-20T10:56:27.171Z
73561dbe-8fa9-42ef-a965-b429af887d0e,2026-12-29,Low,false,CI,Compliant,2026-02-20T10:56:27.171Z
a6c10511-e827-4bb1-a9b1-3352ea90619b,2027-03-12,High,false,SS,Compliant,2026-02-20T10:56:27.171Z
